,CF1-1,CF1-2,CF1-3,CF1-4,CF1-5,CF1-6,CF1-7,CF1-8,CF1-9,CF1-10,CF1-11,CF1-13,CF1-14,CF1-15,CF2-1,CF2-2,CF2-3,CF2-4,CF2-5,CF2-6,CF2-7,CF2-8,CF2-9,CF2-10,CF2-11,CF2-12,CF2-13,CF2-14,CF2-15,CF3-1,CF3-2,CF3-3,CF3-4,CF3-5,CF3-6,CF3-7,CF3-8,CF3-9,CF3-12,CF3-13,CF3-14,CF3-15,CF4-1,CF4-2,CF4-3,CF4-4,CF4-5,CF4-9,CF4-10,CF4-11,CF4-13,CF4-14,CF4-15,CF5-1,CF5-2,CF5-3,CF5-4,CF5-5,CF5-6,CF5-7,CF5-8,CF5-9,CF5-10,CF5-11,CF5-12,CF5-13,CF5-14,CF5-15,CF6-1,CF6-2,CF6-3,CF6-4,CF6-5,CF6-6,CF6-7,CF6-8,CF6-9,CF6-10,CF6-11,CF6-12,CF6-13,CF6-14,CD1-1,CD1-2,CD1-3,CD1-4,CD1-5,CD1-6,CD1-7,CD1-8,CD1-9,CD1-10,CD1-11,CD1-12,CD1-13,CD1-14,CD1-15,CD1-16,CD1-17,CD1-18,CD1-19,CD1-20,CD1-21,CD1-22,CD1-23,CD1-24,CD1-25,CD1-26,CD1-27,CD1-28,CD1-29,CD1-30,CD1-31,CD1-32,CD1-33,CD1-34,CD1-35,CD1-36,CD1-37,CD1-38,CD1-39,CD1-40,CD1-41,CD1-42,CD1-43,CD1-44,CD1-45,CD1-46,CD1-47,CD1-48,CD1-49,CD1-50,CD1-51,CD1-52,CD1-53,CD1-54,CD1-55,CD1-56,CD1-57,CD1-58,CD1-59,CD1-60,CD1-61,CD1-62,CD1-63,CD1-64,CD1-65,CD1-66,CD1-67,CD1-68,CD1-69,CD1-70,CD1-71,CD1-72,CD1-73,CD1-74,CD1-75,CD1-76,CD1-77,CD1-78,CD1-79,CD1-80,CD1-81,CD1-82,CD1-83,CD1-84,CD1-85,CD1-86,CD1-87,CD1-88,CD1-89,CD1-90,CD1-91,CD1-92,CD1-93,CD1-94,CD1-95,CD1-96,CD1-97,CD1-98,CD1-99,CD1-100,CD6-1,CD6-2,CD6-3,CD6-4,CD6-5,CD6-6,CD6-7,CD6-8,CD6-9,CD6-10,CD6-11,CD6-12,CD6-13,CD6-14,CD6-15,CD6-16,CD6-17,CD6-19,CD6-20,CD6-21,CD6-22,CD6-23,CD6-24,CD6-25,CD6-26,CD6-27,CD6-28,CD6-29,CD6-30,CD6-31,CD6-32,CD6-33,CD6-34,CD6-35,CD6-36,CD6-37,CD6-38,CD6-39,CD6-40,CD6-41,CD6-42,CD6-43,CD6-44,CD6-45,CD6-46,CD6-47,CD6-48,CD6-49,CD6-50,CD6-51,CD6-52,CD6-53,CD6-54,CD6-55,CD6-56,CD6-57,CD6-58,CD6-59,CD6-60,CD6-61,CD6-62,CD6-63,CD6-64,CD6-65,CD6-66,CD6-67,CD6-68,CD6-69,CD6-70,CD6-71,CD6-72,CD6-73,CD6-74,CD6-75,CD6-76,CD6-77,CD6-78,CD6-79,CD6-80,CD6-81,CD6-82,CD6-83,CD6-84,CD6-85,CD6-86,CD6-87,CD6-88,CD6-89,CD6-90,CD6-91,CD6-92,CD6-93,CD6-94,CD6-95,CD6-96,CD6-97,CD6-98,CD6-99,CD6-100
CD1-54,99.58474516,99.6143309,99.69810925,99.78298077,99.82225631,99.63482958,99.55813466,99.57247219,99.63932426,99.57571192,99.50502176,99.56809747,99.71857995,99.68341608,67.82253786,68.16521544,67.38137866,67.98692809,68.51063862,68.94661194,69.48575883,68.20198466,68.94139288,68.14032836,68.34216151,67.69271221,68.12449533,67.43926981,67.82730985,99.38226065,99.5263437,99.43918572,99.4575017,99.35919122,99.60112063,99.55941394,99.62841335,99.63010138,99.58875826,99.70891559,99.17196528,99.42689439,68.72428331,70.93776077,71.39839476,69.92743802,99.60558937,99.60057676,98.74124522,99.52026261,91.51041064,91.2929285,91.21338539,99.85804867,98.99004119,99.75560185,98.20197057,99.52869073,99.40242482,99.50295891,99.58847046,99.69254056,99.58168568,99.553963,99.59420294,99.54306631,99.57575651,99.65164624,99.50617284,99.53664019,99.54639545,99.55261577,99.55239137,99.41225259,98.39587074,99.44419372,68.60671626,90.71279199,68.23428485,68.03640658,68.19809905,68.01277923,99.64754308,99.71835293,99.82602546,99.78354733,99.87711552,99.73143391,99.65450347,99.53910118,99.70743654,99.87882775,99.90128697,99.91523368,99.89308249,99.88779241,99.88857798,99.80926049,99.7168666,99.73908002,99.77643546,99.7085419,99.76174524,99.72623134,99.84637481,99.67180938,99.67986498,99.86337754,99.92681797,99.91548986,99.92515763,99.87693542,99.81040153,99.79607756,99.81212799,99.92264567,99.70301051,99.48674949,99.8064057,99.74091702,99.8924229,99.250285,99.82550498,99.88712837,99.73653873,99.79046668,99.69485603,99.81976534,99.74918696,99.76034531,99.85369641,99.93497861,99.77170585,96.1588326,99.82532285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD1-55,99.51018518,99.55231455,99.66424098,99.74281629,99.80434101,99.58645287,99.52211567,99.51725438,99.60264494,99.5002252,99.40792775,99.48617676,99.63686571,99.59463169,68.04382398,68.41200669,67.60841548,68.2334154,68.74880339,69.16104014,69.71181886,68.42232452,69.16440665,68.35931731,68.57184804,67.92693593,68.35054823,67.68438229,68.0486351,99.29218686,99.42423188,99.3511116,99.34225905,99.27940391,99.4749076,99.44722706,99.511514,99.52991694,99.46953619,99.60840219,99.08031902,99.30371238,68.93859745,71.14329877,71.59746437,70.11823258,99.49703195,99.47000549,98.67615319,99.43633177,90.86743183,90.63913577,90.56258405,99.83029769,99.07831643,99.7457438,98.2527614,99.41193943,99.25502511,99.34938322,99.46220942,99.54399156,99.42131102,99.44781929,99.43906943,99.42588495,99.44349993,99.56730108,99.3512069,99.38577791,99.36808542,99.44427414,99.39793284,99.24644986,98.38317919,99.29057283,68.81450847,90.02534373,68.43735645,68.2736409,68.41623645,68.2461539,99.55989116,99.61976472,99.77257846,99.69178707,99.82830846,99.6342878,99.57560814,99.4364721,99.63100592,99.81841298,99.8588303,99.86256618,99.86285662,99.85295343,99.83447925,99.74340655,99.64858302,99.65146129,99.71341928,99.62899599,99.69573895,99.63517608,99.81545158,99.56348239,99.67696591,99.87049797,99.93593929,99.91268452,99.95620118,99.93852711,99.8864713,99.78693914,99.8105298,99.93551956,99.78537311,99.63082436,99.88152621,99.8092162,99.93356856,99.42807687,99.85983605,99.90539548,99.77962458,99.85405738,99.77910681,99.8669206,99.8128263,99.77718462,99.814027,99.92159716,99.73761349,96.2869381,99.89938352,99.95485844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD1-56,99.78062573,99.80255963,99.87075978,99.89242394,99.88846152,99.82097582,99.74646975,99.76462643,99.81873552,99.76833054,99.74131668,99.77543899,99.86003495,99.84551074,67.32809108,67.67612769,66.88644058,67.53132683,68.04897269,68.44199315,69.01759092,67.70146873,68.45939672,67.64306284,67.86339457,67.18701456,67.63502384,66.94391309,67.33187875,99.63959304,99.74360677,99.68092205,99.68977228,99.60094556,99.78975872,99.75071114,99.77632074,99.72095058,99.75078347,99.83911837,99.25601553,99.62643044,68.22289732,70.44711554,70.97542934,69.45733812,99.70479592,99.75751005,98.84001611,99.7300957,91.29688526,91.07141571,91.03030178,99.76064942,98.76869584,99.65316701,97.72222061,99.73266347,99.62572613,99.68171063,99.73057489,99.79211579,99.72552662,99.69933599,99.76743542,99.74384108,99.77230651,99.69116849,99.66859994,99.63406232,99.6895745,99.65794596,99.68480593,99.58740948,98.03534212,99.63873969,68.10058296,90.4484472,67.72259465,67.53860133,67.70828883,67.50878327,99.83193739,99.86658987,99.90564559,99.86739773,99.90765645,99.86004968,99.85178815,99.7608492,99.8639897,99.90019401,99.87411586,99.87029417,99.84145166,99.81488899,99.86721829,99.91424844,99.88346037,99.87344824,99.90553456,99.87236691,99.88881597,99.87269584,99.86073042,99.85858288,99.84932925,99.88930419,99.92837241,99.95153391,99.87344129,99.76084558,99.68188749,99.91730848,99.90241716,99.93597566,99.50257978,99.21786216,99.63776259,99.54593789,99.84857063,99.00241954,99.84199344,99.85460955,99.75765907,99.69874225,99.6018253,99.82247763,99.73024179,99.83878937,99.96960577,99.90264656,99.79481078,95.50925325,99.57815957,99.90238184,99.86958351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD1-57,99.37141618,99.39544364,99.53360667,99.61960448,99.69422951,99.42557149,99.32357557,99.36540148,99.44032666,99.34226573,99.2857776,99.3792387,99.57615162,99.50391203,68.29818215,68.65610531,67.84391215,68.4440565,68.9974054,69.43895599,69.98988235,68.69415266,69.43876751,68.62456228,68.82738065,68.15740882,68.60037527,67.89763431,68.27871743,99.14703194,99.3219034,99.20861796,99.22693,99.13570248,99.43107162,99.41543327,99.4792277,99.54558706,99.43950682,99.57458303,99.19666205,99.1889555,69.23710579,71.4475231,71.8971174,70.42696299,99.46697621,99.42242219,98.76911722,99.35635065,90.94383818,90.7115261,90.65347549,99.93820076,99.16457307,99.89511299,98.50048256,99.34581865,99.16064471,99.32723372,99.45842074,99.58557881,99.39996939,99.42791329,99.41065911,99.3672009,99.38394022,99.55096638,99.32639747,99.38344804,99.34510268,99.46239075,99.37192194,99.2514486,98.31872306,99.24537822,69.11890517,90.160131,68.73607615,68.58860477,68.71431371,68.54247952,99.52173796,99.58290123,99.78462725,99.68345934,99.86353447,99.59329712,99.54610506,99.34458221,99.59886989,99.8476104,99.90907961,99.90559689,99.93496102,99.95076722,99.92098368,99.74700244,99.63725056,99.6427675,99.72211391,99.59778058,99.67921968,99.62484897,99.88989313,99.53422488,99.48172221,99.73443185,99.83664948,99.853137,99.83633213,99.85151342,99.78912217,99.66052389,99.64137132,99.84134801,99.73114468,99.50004818,99.80295491,99.70300414,99.81731281,99.24831033,99.67556328,99.78061736,99.54765718,99.71632212,99.58598558,99.71538989,99.63318279,99.61640789,99.74850472,99.87314359,99.57989578,96.44570791,99.85983836,99.9261085,99.92211219,99.81269035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD1-58,99.02119039,99.06989766,99.202702,99.29258877,99.36624093,99.10729456,99.0305795,99.03754449,99.12698983,99.00303198,98.9262121,99.04233633,99.19646143,99.13859196,69.08335564,69.46008947,68.64806019,69.23606273,69.7619713,70.18161322,70.70816362,69.47910803,70.15928681,69.44304128,69.58693026,68.9978021,69.39861097,68.7295298,69.10726393,98.78412198,98.92278803,98.83371694,98.81865915,98.74673091,99.02672226,99.0151649,99.06747043,99.12995159,99.03333125,99.19092334,98.89468862,98.81558185,69.99469159,72.21943319,72.74209098,71.18173154,99.10035039,99.0043474,98.15197056,99.01020849,90.24582254,90.0399782,89.92463943,99.62111378,98.8312923,99.54378615,97.92185683,98.92944363,98.74920557,98.90458,99.02375842,99.14524633,98.99299153,99.0480449,99.00725835,98.93757242,98.98593919,99.18796403,98.95490077,98.89848416,98.92131684,98.93901698,98.98404184,98.79288683,97.97338378,98.78663928,69.86751416,89.37865236,69.51704609,69.32115019,69.48275374,69.31767742,99.12204394,99.22770206,99.41356149,99.32643906,99.48574536,99.25277344,99.15543277,98.98919129,99.22032151,99.50660647,99.56143864,99.56725261,99.59110014,99.61499458,99.54638844,99.33813302,99.2292252,99.27732816,99.33175679,99.24297504,99.28789583,99.2466763,99.43437075,99.13599074,99.24269237,99.48488795,99.63423981,99.57444097,99.66829932,99.70843685,99.6731803,99.36908486,99.41077673,99.62444206,99.63993736,99.50551798,99.66859651,99.60151517,99.65073833,99.31406668,99.5503237,99.57861914,99.45322166,99.58298088,99.51539139,99.55301818,99.55868603,99.37943743,99.45850557,99.6226372,99.36242045,95.7576963,99.71592487,99.69047031,99.72725232,99.53907147,99.6739358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD1-59,99.22504227,99.2739234,99.41418333,99.52261814,99.61939737,99.3114493,99.22799266,99.24522406,99.33022416,99.21028266,99.11398243,99.20845171,99.41924182,99.34832392,68.09533664,68.47042386,67.66118725,68.26900623,68.81296247,69.22898098,69.78714396,68.480833,69.23477115,68.41825713,68.62342673,67.9779717,68.40198018,67.71781991,68.08799526,98.96268949,99.13628673,99.04310074,99.05293386,98.96789804,99.20730898,99.19375876,99.2675848,99.30925751,99.22770074,99.38092734,98.97890778,98.9906192,69.01892493,71.22186586,71.78542774,70.21912498,99.27901769,99.21346981,98.62841175,99.16884562,90.57806522,90.31346609,90.25673469,99.77983969,99.08148448,99.71637018,98.43482619,99.13314367,98.93482354,99.08700276,99.21765106,99.33580967,99.15855528,99.18773946,99.16521419,99.14632842,99.17195028,99.39381521,99.09195694,99.16971684,99.10911374,99.25432025,99.11799952,98.98839871,98.63348517,99.00210097,68.88374828,89.75673129,68.51199448,68.35761431,68.48186945,68.33108026,99.32717287,99.40174486,99.62240062,99.52205789,99.7168595,99.4169526,99.34769631,99.15572558,99.42200666,99.7052257,99.77551613,99.78651213,99.79821758,99.80564974,99.75117801,99.5754345,99.43716021,99.44855303,99.52885821,99.40538794,99.50720348,99.42944439,99.72462295,99.31860307,99.38638169,99.6927563,99.76282338,99.74250408,99.8068164,99.82573142,99.78195586,99.55657476,99.58241189,99.75908545,99.72834347,99.57814197,99.81384559,99.72426941,99.77844089,99.33755332,99.64153383,99.7357667,99.52870085,99.70065971,99.6215008,99.67376859,99.60302178,99.55047226,99.59184024,99.78847848,99.53273696,96.58983685,99.86913603,99.8371926,99.8800134,99.65691694,99.88022269,99.62581488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD1-60,99.13401898,99.17027689,99.31533498,99.44292617,99.56126254,99.20862064,99.12490256,99.12426553,99.22935749,99.10925689,98.98750911,99.08855982,99.30154433,99.25071888,69.20146223,69.53643812,68.7626406,69.32828521,69.86667952,70.30829886,70.82632683,69.56664295,70.29228563,69.50238167,69.69915818,69.07941852,69.49799056,68.8244966,69.20590816,98.83502442,99.01451873,98.9226999,98.92950294,98.82573732,99.14290058,99.09575758,99.18420216,99.33097699,99.15944961,99.32846405,98.93181364,98.95339679,70.09539977,72.31119488,72.65939057,71.25520543,99.25547737,99.15677623,98.4272191,99.08386522,90.66978236,90.46083199,90.33860492,99.79837606,99.26136937,99.73455115,98.63707782,99.03587897,98.84397026,98.96942663,99.18641824,99.26430949,99.10188049,99.15996985,99.10103103,99.02998679,99.09073824,99.33061563,99.0455523,99.06992103,99.04428738,99.15898974,99.12431483,98.90454314,98.4838166,98.88327104,69.97154652,89.81936277,69.6014583,69.42914516,69.57124212,69.40389851,99.18518253,99.30876251,99.52330815,99.43003419,99.62390724,99.32766822,99.21042436,99.0360735,99.28761724,99.63884981,99.71769863,99.73411212,99.76592624,99.78354196,99.70558884,99.47809476,99.31220947,99.35128295,99.41281043,99.30690606,99.39487568,99.32349053,99.66019229,99.21924561,99.31613752,99.65339054,99.78599111,99.71477199,99.84456745,99.91034496,99.89188287,99.49086778,99.53362284,99.77456621,99.88164244,99.79141495,99.9187645,99.85660041,99.83125546,99.59901773,99.67884776,99.7526511,99.58276834,99.79333531,99.72125799,99.70563122,99.69896985,99.52252899,99.53963375,99.78924511,99.47398126,96.87780214,99.97912117,99.87502058,99.91469562,99.64652198,99.88282511,99.74720836,99.87753402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD1-61,99.57572858,99.57059163,99.66698054,99.73015614,99.74417625,99.59921516,99.51704564,99.55628511,99.59996511,99.52848271,99.52126607,99.61357444,99.75162689,99.68367323,67.51188969,67.87363266,67.03777204,67.6699025,68.20230396,68.66413625,69.20782494,67.93564699,68.6547942,67.86964922,68.03108711,67.36656478,67.80082731,67.11344823,67.47409743,99.4130404,99.53723189,99.45747645,99.44340423,99.37895945,99.64409201,99.63692209,99.70281737,99.67204515,99.6325587,99.73751357,99.19847664,99.4119791,68.45921597,70.71400064,71.19172125,69.67411061,99.634626,99.63349197,98.68382938,99.54201024,91.39310196,91.1764387,91.11905371,99.88868838,98.92211411,99.82045862,98.10693436,99.56733354,99.43158288,99.60724607,99.65104667,99.77843509,99.65265318,99.62353513,99.65989044,99.5951311,99.60522054,99.66160073,99.55472866,99.60675152,99.60878913,99.6110897,99.58412418,99.48971289,98.06158247,99.52915245,68.33257068,90.6319056,67.96751522,67.77960587,67.92569611,67.7318378,99.71360854,99.75937807,99.88443169,99.83157737,99.91249509,99.76790884,99.72962528,99.57546227,99.76825668,99.89513621,99.91269673,99.90286772,99.90919742,99.90170844,99.93317163,99.84506054,99.78917439,99.81030349,99.8472491,99.76311725,99.807778,99.78758361,99.89196367,99.72172626,99.66684561,99.80448572,99.89353754,99.92796645,99.83873428,99.79582111,99.70099231,99.78681838,99.76682867,99.89386395,99.58232063,99.27898794,99.67907215,99.62135958,99.81798164,99.01406445,99.76624794,99.85854201,99.68975715,99.72982245,99.5780168,99.79133673,99.69962451,99.74800816,99.87989085,99.89921465,99.68727127,95.80818473,99.68955108,99.91919256,99.87836654,99.89968943,99.91231951,99.58962252,99.74926844,99.73086894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD1-62,99.5267475,99.57296084,99.68499258,99.76013562,99.81226795,99.60825617,99.54186308,99.54788921,99.62050953,99.53115323,99.45127721,99.52093665,99.67162424,99.63992904,67.86824916,68.22071674,67.42735402,68.04158498,68.56083041,68.98054862,69.52901313,68.24493506,68.98174771,68.18226791,68.38803772,67.74807735,68.17018029,67.49838502,67.87807637,99.33093947,99.47289374,99.39428723,99.40040182,99.31611153,99.5304369,99.4963704,99.5506023,99.58906376,99.52331345,99.6564189,99.14644172,99.37051329,68.76396965,70.9872616,71.42467055,69.95864277,99.55641452,99.52744587,98.69241292,99.48151016,91.12237573,90.89988113,90.81113349,99.8502365,99.07057211,99.74607653,98.1914676,99.46613216,99.31592865,99.39402059,99.50994277,99.57046117,99.47077398,99.48396452,99.49191189,99.45316655,99.49703772,99.60247403,99.41989799,99.42032817,99.42506934,99.48496209,99.44695952,99.28827935,98.48370037,99.3294264,68.64475074,90.26717893,68.26594394,68.07965779,68.24197236,68.05603455,99.59317148,99.67612228,99.79338524,99.74394357,99.84615371,99.69089683,99.60646954,99.49503312,99.66038618,99.85994638,99.8815093,99.90337898,99.88479063,99.87576151,99.85158406,99.78250961,99.67087927,99.69934414,99.73683614,99.67704696,99.72502825,99.68231557,99.82196171,99.60759559,99.67469469,99.86129245,99.91677488,99.89160323,99.94284708,99.89746009,99.83741565,99.77418123,99.81105745,99.91335017,99.74136476,99.5700082,99.84390448,99.75087303,99.89837736,99.34789382,99.82078038,99.86819648,99.73435278,99.79557636,99.71313597,99.81996189,99.75357771,99.73506487,99.82248958,99.90969146,99.75263548,96.25477899,99.86652226,99.96438517,99.9778323,99.87367157,99.91240551,99.71391822,99.87478662,99.90740225,99.8602278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD1-63,99.76355262,99.78102006,99.85377385,99.89252389,99.90105209,99.79969207,99.7517899,99.77533884,99.81095698,99.74851013,99.71777751,99.76900599,99.87985394,99.82833521,66.42561452,66.79700767,65.98428403,66.61417199,67.14157959,67.56024262,68.12489324,66.82751231,67.57958432,66.75901722,66.96910927,66.29407305,66.7240651,66.03974673,66.39765507,99.61761337,99.73575552,99.63841897,99.6648888,99.61823781,99.71269414,99.71967792,99.75989701,99.65235746,99.70720663,99.79147101,99.1919976,99.53643712,67.33876672,69.53616497,70.08574722,68.54254977,99.67954111,99.68274542,98.8995047,99.68839107,91.06505521,90.80417298,90.78080215,99.77140541,98.72152538,99.66828796,97.7877341,99.69898507,99.55247425,99.6829489,99.68763779,99.77802922,99.66628717,99.67865511,99.71401477,99.73945906,99.71033344,99.73547101,99.6061587,99.66261469,99.62848786,99.66390627,99.57104169,99.54181462,98.15967011,99.63006434,67.21383138,90.27457992,66.84377292,66.66865286,66.80338339,66.63433322,99.84359801,99.8415987,99.92736702,99.89382632,99.9445736,99.85140845,99.84372547,99.74170394,99.8845877,99.9255929,99.91069084,99.91945442,99.86824383,99.84531303,99.89189016,99.9304522,99.8902695,99.86866182,99.91749667,99.85165344,99.89331426,99.87177005,99.88695366,99.8179723,99.82523589,99.90602137,99.90591227,99.9529867,99.87626744,99.76233221,99.66476295,99.91220958,99.89273983,99.91220484,99.47221213,99.20276876,99.64001442,99.56764442,99.82165321,98.93863639,99.80862293,99.86624177,99.72469837,99.68800861,99.58994142,99.80600462,99.68206658,99.83522177,99.94886834,99.92259204,99.85797489,95.60697842,99.64405224,99.915329,99.89278725,99.93648808,99.86610099,99.53720873,99.75033157,99.68576689,99.93230963,99.8897264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD1-64,99.60601106,99.62255761,99.72459236,99.77718148,99.80903541,99.65295518,99.57467916,99.59359224,99.66049367,99.57554824,99.53303712,99.61002429,99.73539371,99.69819008,68.12277008,68.47223649,67.66693081,68.29813207,68.82319302,69.24677532,69.80172003,68.51250067,69.24950539,68.45368983,68.64454591,67.98203431,68.42430601,67.73942085,68.11577661,99.41666701,99.54223884,99.47228013,99.46878356,99.37787345,99.63627532,99.60512167,99.65298555,99.67444762,99.61020237,99.7312752,99.23146661,99.44566982,69.03803276,71.27059683,71.74076956,70.2508114,99.62446201,99.62069775,98.70794873,99.55674017,91.14953666,90.93490142,90.85784384,99.87874424,99.01860864,99.80158066,98.12604994,99.55522411,99.4178931,99.52444491,99.63199829,99.7046126,99.60040323,99.59841505,99.62175916,99.56097313,99.60073554,99.62648367,99.53625048,99.51642333,99.5578593,99.55424096,99.57613796,99.42466366,98.14104658,99.45094237,68.9175126,90.30760588,68.54882659,68.3595601,68.52417559,68.32025156,99.68598577,99.75859696,99.85935607,99.80331203,99.88826439,99.76224595,99.70812272,99.58139728,99.74116206,99.89488075,99.89947016,99.89983188,99.90375636,99.89460069,99.90906403,99.84408572,99.76744604,99.7911639,99.82076,99.76520996,99.79535486,99.77264161,99.88266292,99.72252317,99.73212757,99.86482768,99.95469037,99.95506718,99.92462169,99.88561287,99.81589105,99.8377505,99.83406262,99.95595538,99.70098802,99.45365908,99.79193095,99.716049,99.9098444,99.24121191,99.85463524,99.90252365,99.77536021,99.81245722,99.70322759,99.8654862,99.80159952,99.8044751,99.9051948,99.93050663,99.71524816,96.00394786,99.76215988,99.9582253,99.94230008,99.95223718,99.91568234,99.67629119,99.7847673,99.81659863,99.94753752,99.93971445,99.91954582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD1-65,99.73046921,99.73657751,99.82207297,99.85289052,99.84875633,99.7695425,99.69622071,99.72914305,99.76610035,99.70616577,99.69708848,99.76496952,99.86251897,99.81214299,67.01680779,67.38976288,66.5643385,67.21057187,67.7301462,68.15814812,68.72397039,67.43550844,68.17019875,67.37452568,67.55508799,66.88478847,67.32056218,66.63380971,66.99338419,99.60527646,99.70967414,99.64074239,99.63264294,99.5798478,99.74999803,99.73826433,99.80719997,99.7164792,99.73668305,99.81227013,99.25940688,99.56103569,67.95620471,70.17534564,70.72859029,69.16639055,99.72466099,99.72413721,98.82346072,99.68185883,91.38662741,91.13797407,91.10302099,99.82927643,98.80216567,99.7394359,97.83549518,99.70560571,99.57811882,99.71383894,99.7288207,99.81889981,99.72655253,99.71633039,99.76621895,99.73666125,99.72696722,99.71319385,99.66158991,99.67382344,99.68834517,99.67857125,99.65290828,99.59161344,98.01167584,99.65645967,67.81591765,90.58593013,67.45513789,67.26613579,67.41677553,67.23020838,99.8436364,99.85717834,99.928495,99.90263651,99.93749368,99.87061514,99.84414624,99.74339967,99.87398297,99.9329455,99.9064522,99.91427917,99.88180196,99.86864811,99.91302157,99.93104795,99.88930087,99.89951664,99.92423321,99.86986466,99.88694872,99.88761977,99.89755394,99.84050147,99.80496922,99.87126149,99.91520625,99.96020999,99.86083382,99.7728007,99.66473805,99.88924259,99.87143356,99.91830279,99.50410894,99.19867204,99.63244796,99.56261709,99.82701831,98.95123368,99.81238251,99.87076555,99.73076186,99.7026641,99.57234893,99.81883593,99.70253899,99.81842418,99.96572905,99.90913867,99.78741534,95.56283155,99.61203478,99.9117752,99.87048903,99.95751502,99.8642625,99.54097459,99.70008261,99.66435833,99.9598083,99.86998755,99.96481411,99.95478464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
